UID,Input,Response
3757,"The target item text information: [cate: sports, sub_cate: football_nfl, title: Bold and Bizarre predictions for Steelers vs. Rams, Week 10, abstract: Much to the chagrin of most, BTSC's Nostradumbass predicts the Steelers' home clash against the Rams.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2576: [Text information: cate: sports, sub_cate: football_nfl, title: NFL Writer Predicts Patriots Will Lose To This Team In Super Bowl LIV, the profile of the users that the item is targeting: User identity: Football enthusiast, NFL follower, NCAA football follower, Ohio State football fan, Celtics supporter; User interests: NFL, College football, NCAA football rules and regulations, Super Bowl predictions, Celtics.];
item 1933: [Text information: cate: sports, sub_cate: football_nfl, title: Will Cain Ranks Three Teams Ahead Of Patriots In Top 10 NFL Teams List, the profile of the users that the item is targeting: User identity: Sports fan, Movie enthusiast, Lifestyle follower, Football enthusiast, New England Patriots fan; User interests: Football, Movies, Family, New England Patriots, Baltimore Ravens.];
item 73: [Text information: cate: sports, sub_cate: football_nfl, title: Ravens-Bengals as a trap game and other questions for Ravens Wire, the profile of the users that the item is targeting: User identity: Lifestyle, Sports fan, Football enthusiast, Baltimore Ravens supporter, Finance enthusiast; User interests: Fashion, Football, Celebrity News, NFL, AFC North.];
item 2222: [Text information: cate: sports, sub_cate: football_nfl, title: Titans rally late to stun Chiefs, spoil Mahomes' return, the profile of the users that the item is targeting: User identity: Kansas City Chiefs supporter, Patrick Mahomes fan, Football enthusiast, Tennessee Titans follower, Sports fan; User interests: NFL, Tennessee Titans, Kansas City Chiefs, Patrick Mahomes, football.];
item 1951: [Text information: cate: sports, sub_cate: football_nfl, title: What to care/not care about from Week 10: Cowboys' crucial error wastes Dak's brilliance, the profile of the users that the item is targeting: User identity: Football fan, Sports enthusiast, Dallas Cowboys supporter, Political activist, News junkie; User interests: NFL, Football news, Dallas Cowboys updates, Opinion pieces, Political analysis.];
","User identity: NFL fan, Pittsburgh Steelers supporter, Sports enthusiast, Football lover, Bold predictions expert; User interests: NFL, Pittsburgh Steelers, Football, Bold predictions, Sports analysis."
3762,"The target item text information: [cate: news, sub_cate: newsus, title: Questions Remain After First-Grader In Fayette County Diagnosed With Whooping Cough, abstract: A local elementary school is trying to stop an outbreak of whooping cough after a student was diagnosed with the potentially deadly disease.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2282: [Text information: cate: news, sub_cate: newscrime, title: 4 Henry County students hospitalized after taking drug, 1 arrested, officials say, the profile of the users that the item is targeting: User identity: School safety advocate, Local resident, Parent, Concerned citizen, Safety expert; User interests: School safety, Local news, Education, Drug prevention, Community involvement.];
item 671: [Text information: cate: news, sub_cate: newscrime, title: Walter Hill Elementary principal, teacher charged with child abuse, the profile of the users that the item is targeting: User identity: Elementary school teacher, Nurse, Autistic Man's Advocate, Sports fan, Finance enthusiast; User interests: Education, Healthcare, Social Justice, Sports, Finance and business.];
item 1342: [Text information: cate: news, sub_cate: newsus, title: 'There were a lot of tears today': Marion County school remembers classmates killed in DUI crash, the profile of the users that the item is targeting: User identity: School community member, Supporter of Safe Driving, Humanitarian, Grief counselor, Caring individual; User interests: Community involvement, Road safety, Helping others, Coping with loss, Social issues.];
item 649: [Text information: cate: news, sub_cate: newsworld, title: Forsyth County school tears down the Berlin Wall, the profile of the users that the item is targeting: User identity: James Krauseneck Jr., Sara, Jonas Strecker, Sophia Gramm, Michael Schmidt; User interests: History, Language, Education, Travel, Culture.];
item 2876: [Text information: cate: news, sub_cate: newsus, title: DCYF: East Providence toddler hospitalized, likely due to maltreatment, the profile of the users that the item is targeting: User identity: Nurse, Parent, Social Worker, Campaigner, Sports fan; User interests: Healthcare, Child welfare, Family support, Politics, Local news.];
","User identity: Parent, Elementary School Teacher, Healthcare Professional, Community Leader, News Reader; User interests: Family Life, Education, Health and Wellness, Community Involvement, Current Events."
3763,"The target item text information: [cate: sports, sub_cate: football_nfl, title: Previewing the Jets' opposition: New York Giants, abstract: ]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 66: [Text information: cate: sports, sub_cate: football_nfl, title: How to watch Seahawks vs. 49ers on MNF, the profile of the users that the item is targeting: User identity: Finance, Sports fan, Moviegoer, Weather enthusiast, News enthusiast; User interests: Finance, Football, Movies, Weather, Protests.];
item 3633: [Text information: cate: sports, sub_cate: football_nfl, title: Miami Dolphins @ Indianapolis Colts: Live Thread & Game Information, the profile of the users that the item is targeting: User identity: Health-conscious individual, Cincinnati Bengals fan, Pain management enthusiast, Miami Dolphins supporter, Sports fan; User interests: NFL, Cincinnati Bengals, Pain management, Miami Dolphins, Live sports events.];
item 882: [Text information: cate: sports, sub_cate: football_nfl, title: Colts News: Could sticking with Vinatieri Cost the Colts the playoffs?, the profile of the users that the item is targeting: User identity: Budget-conscious, Animal lover, TV enthusiast, Sports fan, Football enthusiast; User interests: Wildlife, budgeting, Basketball, NFL, College football.];
item 766: [Text information: cate: sports, sub_cate: football_nfl, title: Maybe don't pencil Saints into Super Bowl just yet, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, New Orleans Saints supporter, Pueblo synagogue follower, British royal family enthusiast; User interests: NFL, Super Bowl, Football teams, NCAA basketball, British royal family.];
item 1937: [Text information: cate: sports, sub_cate: football_nfl, title: Dueling picks for Cardinals vs. Buccaneers in Week 10, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Cardinals supporter, Senior, News enthusiast; User interests: NFL, Arizona Cardinals, Football news and updates, Crime reporting, Fact-checking.];
","User identity: Weather enthusiast, Sports fan, Football enthusiast, Risk manager, Climate change expert; User interests: NFL, Climate change, Risk management, Health and wellness, Football and the NFL."
3764,"The target item text information: [cate: sports, sub_cate: football_ncaa, title: Arkansas fires coach Chad Morris, who went 4-18 in 2 seasons, abstract: Arkansas fired football coach Chad Morris on Sunday after 22 games and no Southeastern Conference victories over nearly two terrible seasons. Morris finished 4-18 and 0-14 in the SEC. Arkansas made the move less than 24 hours after the Razorbacks lost 45-19 at home to a Western Kentucky team quarterbacked by former Razorback Ty Storey. Morris' only victories came again Eastern Illinois, Portland State   two FCS teams   Tulsa and Colorado State....]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 1649: [Text information: cate: sports, sub_cate: football_ncaa, title: Pac-12 admits to officiating error in Washington State-Cal football game, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, College football follower, NCAA football fan, Washington State Cougars fan; User interests: NCAA football, Washington State Cougars, Pac-12 conference, football news, sports updates.];
item 3411: [Text information: cate: sports, sub_cate: football_ncaa, title: Storey leads Western Kentucky past former team Arkansas, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Former college quarterback, Western Kentucky University alumnus, Current event follower; User interests: College football, NFL, Transfer quarterbacks, Politics, Western Kentucky University events.];
item 987: [Text information: cate: sports, sub_cate: football_ncaa, title: What we learned from Kentucky football's 17-13 loss to Tennessee, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Kentucky Wildcats supporter, College football follower, SEC conference follower; User interests: College football, SEC football, Kentucky football history, Tennessee football, College football games.];
item 1411: [Text information: cate: sports, sub_cate: football_ncaa, title: Tampa Catholic finds footing after a forgettable first quarter, the profile of the users that the item is targeting: User identity: Coach, Fitness enthusiast, Sports commentator, Parent of a high school athlete, Football fan; User interests: Training strategies, Sports analytics, Team building, Nutrition, Game analysis.];
item 3598: [Text information: cate: sports, sub_cate: football_nfl, title: Micah Parsons' late surge not enough for Penn State in Minnesota, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, College football follower, Penn State alumni, Minnesota Gopher supporter; User interests: NCAA football, NFL, NBA, Penn State football, Minnesota Gophers.];
","User identity: Financial enthusiast, Sports fan, News junkie, Entrepreneur, Financial Professional; User interests: Financial news, Football, Current events, Business, Finance."
3767,"The target item text information: [cate: sports, sub_cate: football_nfl, title: Bucs-Cardinals: The sky isn't falling, and other things we learned, abstract: TAMPA   Observations from the Buccaneers' 30-27 win over the Cardinals on Sunday: 1. Aaaaaand exhale. Back away from the abyss. This win wasn't pretty, but it's one the Bucs absolutely had to have. They hired the Cardinals' former vice president of player personnel (Jason Licht). They hired the Cardinals' former head coach (Bruce Arians). If Tampa Bay had lost, it would have been fair to ...]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 487: [Text information: cate: sports, sub_cate: football_nfl, title: Buccaneers-Cardinals: Why this is a must-win for Tampa Bay, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Tampa Bay Buccaneers supporter, Political activist, Car enthusiast; User interests: NFL, Tampa Bay Buccaneers, 2020 presidential election, Auto aftermarket, Ocean conservation.];
item 3545: [Text information: cate: sports, sub_cate: football_nfl, title: Panthers scouting report: Defense must find a way to pressure Packers' Aaron Rodgers, the profile of the users that the item is targeting: User identity: Football enthusiast, Sports fan, News reader, News Enthusiast, Defense enthusiast; User interests: NFL, Football, MMA, Crime, Basketball.];
item 3585: [Text information: cate: sports, sub_cate: football_nfl, title: Falcons credit Raheem Morris for more effective secondary play against Saints, the profile of the users that the item is targeting: User identity: Health enthusiast, Cancer prevention, Sports fan, Football enthusiast, Basketball follower; User interests: Cancer prevention, Team defense, Health, Offensive efficiency, Winning strategies.];
item 304: [Text information: cate: sports, sub_cate: football_nfl, title: Brian Hoyer to start as Colts rule out Jacoby Brissett, the profile of the users that the item is targeting: User identity: Activist, Protester, Opposition demonstrator, Social justice advocate, Human rights activist; User interests: Politics, Social justice, Human rights, Environmental activism, Progressive policies.];
item 1933: [Text information: cate: sports, sub_cate: football_nfl, title: Will Cain Ranks Three Teams Ahead Of Patriots In Top 10 NFL Teams List, the profile of the users that the item is targeting: User identity: Sports fan, Movie enthusiast, Lifestyle follower, Football enthusiast, New England Patriots fan; User interests: Football, Movies, Family, New England Patriots, Baltimore Ravens.];
","User identity: Sports fan, Finance enthusiast, Football enthusiast, Indian, Basketball fan; User interests: Golf, Financial news, NFL, Religion, Basketball."
3768,"The target item text information: [cate: sports, sub_cate: football_ncaa, title: Ed Orgeron incredibly fired up in LSU locker room after defeating Alabama, abstract: The LSU head coach made it clear he wants beating Alabama to become the norm for the Tigers.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2341: [Text information: cate: sports, sub_cate: football_ncaa, title: LSU coach Ed Orgeron tells team in speech after Alabama win 'This is our house now', the profile of the users that the item is targeting: User identity: Sports fan, LSU football enthusiast, College football follower, Celebrity enthusiast, Traveler; User interests: Football, LSU Tigers, College football rivalries, Entertainment, Travel.];
item 3724: [Text information: cate: sports, sub_cate: football_ncaa, title: Watch: LSU players told Alabama recruits to come play for Tigers, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, College football follower, LSU fan, Alabama fan; User interests: College football, LSU football, Football, Recruiting, Golf.];
item 2049: [Text information: cate: sports, sub_cate: football_ncaa, title: Coach Payton is 'absolutely' pulling for LSU against Alabama, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, LSU supporter, Alabama supporter, Coach Payton supporter; User interests: College football, Coaching, LSU athletics, Alabama-LSU rivalry, Coach Payton.];
item 3064: [Text information: cate: sports, sub_cate: football_ncaa, title: 4 Bold Predictions for Alabama vs. LSU Heavyweight SEC Matchup, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, College football follower, Alabama Crimson Tide fan, LSU Tigers fan; User interests: College football, Alabama Crimson Tide, LSU Tigers, College football games, NCAA football.];
item 2558: [Text information: cate: sports, sub_cate: football_ncaa, title: Burrow, LSU hold on for 46-41 win over Alabama, the profile of the users that the item is targeting: User identity: Pediatrician, Health Advocate, Sports Enthusiast, Car Enthusiast, Football Fan; User interests: Health and Wellness, Social Justice, Football, Automotive, NCAA Football.];
","User identity: Finance, Sports fan, Lifestyle enthusiast, LSU football enthusiast, Ed Orgeron admirer; User interests: Financial Planning, College football, Nutrition, Lifestyle, Coaching strategies."
3771,"The target item text information: [cate: health, sub_cate: medical, title: Why Your Older Tattoo Can Cause a New Infection or Allergy, abstract: It's not just new tattoos that can cause skin irritation.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3774: [Text information: cate: health, sub_cate: medical, title: How to Decide If the Amniocentesis Test Is Worth It, the profile of the users that the item is targeting: User identity: College football fan, Athlete, Health-aware individual, Sports enthusiast, Parent; User interests: NCAA football, Big Ten Conference, Pregnancy health, Amniocentesis test, Family planning.];
item 40: [Text information: cate: health, sub_cate: health-news, title: Zantac Recall Update: Another Company Recalls Ranitidine Heartburn Drug Over Cancer Fears, the profile of the users that the item is targeting: User identity: Health enthusiast, News junkie, Apartment dweller, Health-conscious, News-savvy; User interests: Health news, Local news, Apartment living, Pharmaceutical industry, Consumer safety.];
item 2552: [Text information: cate: health, sub_cate: wellness, title: 8 Questions to Ask Yourself Before Using CBD, the profile of the users that the item is targeting: User identity: Health enthusiast, Nutritionist, Wellness advocate, CBD user, Natural remedies seeker; User interests: Healthy eating, Nutrition, CBD products, Natural skincare, Alternative medicine.];
item 2967: [Text information: cate: health, sub_cate: medical, title: What Does the Future of Pain Management Look Like? Plastic Surgeons and Dermatologists Weigh In, the profile of the users that the item is targeting: User identity: Health Enthusiast, Finance Professional, Medical Professional, Plastic Surgeon, Dermatologist; User interests: Pain Management, Medical Technology, Plastic Surgery, Skin Care, Shopping Deals.];
item 722: [Text information: cate: health, sub_cate: medical, title: How to Deal With Carpal Tunnel, the profile of the users that the item is targeting: User identity: Health enthusiast, Medical professional, Technology enthusiast, Sports fan, Ohio State fan; User interests: Health and wellness, Medical conditions, Technology and innovation, College football, NCAA rules and regulations.];
","User identity: Tattoo enthusiast, Art fan, Health guru, Exercise addict, Medical patient; User interests: Body art, Fine art, Healthy lifestyle, Athletic training, Medical research."
3773,"The target item text information: [cate: sports, sub_cate: football_nfl, title: Matt Ryan, Drew Brees have now tangoed longer than any other NFL QBs, abstract: They haven't literally tangoed. That we know of.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3153: [Text information: cate: sports, sub_cate: football_nfl, title: 'We're trying to get the record': Ravens defense scores two more touchdowns, giving unit five in nine games, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Baltimore Ravens supporter, High school football follower, Lifestyle enthusiast; User interests: NFL, Defense, Record-breaking moments, College football, Local sports.];
item 2171: [Text information: cate: sports, sub_cate: football_nfl, title: Broncos defense is the path to future success, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Denver Broncos supporter, LSU football follower, Technology enthusiast; User interests: NFL, Defensive strategies, Team success, College football, Smart home technology.];
item 2705: [Text information: cate: sports, sub_cate: football_nfl, title: Matthew Stafford uncertain for Week 10, the profile of the users that the item is targeting: User identity: News enthusiast, Football enthusiast, Health-conscious individual, Music lover, Travel enthusiast; User interests: NFL, Package theft, Sears closing, Music, Air travel.];
item 956: [Text information: cate: sports, sub_cate: football_nfl, title: Dolphins DB commits thievery with crazy 1-handed pick, the profile of the users that the item is targeting: User identity: Steven Parker, Sports fan, Football enthusiast, Dolphins supporter, Weather enthusiast; User interests: Football, Sports, Real Estate, Weather forecasts, NFL.];
item 1933: [Text information: cate: sports, sub_cate: football_nfl, title: Will Cain Ranks Three Teams Ahead Of Patriots In Top 10 NFL Teams List, the profile of the users that the item is targeting: User identity: Sports fan, Movie enthusiast, Lifestyle follower, Football enthusiast, New England Patriots fan; User interests: Football, Movies, Family, New England Patriots, Baltimore Ravens.];
","User identity: Sports fan, Football enthusiast, Nurse, Health enthusiast, NFL follower; User interests: Sports news, Football, Healthcare, Nutrition, NFL."
3774,"The target item text information: [cate: health, sub_cate: medical, title: How to Decide If the Amniocentesis Test Is Worth It, abstract: The test is invasive, risky, and potentially very important.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2967: [Text information: cate: health, sub_cate: medical, title: What Does the Future of Pain Management Look Like? Plastic Surgeons and Dermatologists Weigh In, the profile of the users that the item is targeting: User identity: Health Enthusiast, Finance Professional, Medical Professional, Plastic Surgeon, Dermatologist; User interests: Pain Management, Medical Technology, Plastic Surgery, Skin Care, Shopping Deals.];
item 3771: [Text information: cate: health, sub_cate: medical, title: Why Your Older Tattoo Can Cause a New Infection or Allergy, the profile of the users that the item is targeting: User identity: Tattoo enthusiast, Art fan, Health guru, Exercise addict, Medical patient; User interests: Body art, Fine art, Healthy lifestyle, Athletic training, Medical research.];
item 92: [Text information: cate: health, sub_cate: medical, title: Gaming Addiction: Inside look at the real and dangerous disorder affecting youth, the profile of the users that the item is targeting: User identity: Gamer, Youth, Health enthusiast, Gaming addict, Mental health advocate; User interests: Health, Gaming addiction, Mental health, Wellness, Youth culture.];
item 722: [Text information: cate: health, sub_cate: medical, title: How to Deal With Carpal Tunnel, the profile of the users that the item is targeting: User identity: Health enthusiast, Medical professional, Technology enthusiast, Sports fan, Ohio State fan; User interests: Health and wellness, Medical conditions, Technology and innovation, College football, NCAA rules and regulations.];
item 3752: [Text information: cate: news, sub_cate: newsopinion, title: The tax proposals by Elizabeth Warren are simply not realistic, the profile of the users that the item is targeting: User identity: Politics, Economics, Business, Finance, Economy; User interests: Taxation, Economic Policy, Business and Finance, Political Opinion, Current events.];
","User identity: College football fan, Athlete, Health-aware individual, Sports enthusiast, Parent; User interests: NCAA football, Big Ten Conference, Pregnancy health, Amniocentesis test, Family planning."
3791,"The target item text information: [cate: news, sub_cate: newsus, title: Fire destroys vacant house in northwest Baltimore, abstract: A powerful fire broke out Saturday afternoon at a house on Maine Avenue in northwest Baltimore. Fire officials said the fire started just after 1 p.m. at a vacant house. Fire officials said the flames were so powerful that firefighters had to immediately call for backup. Sign up for our Newsletters Low water pressure from one of the hydrants on the block also caused some problems. No injuries were reported. ""We did have a collapse inside from...]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3398: [Text information: cate: news, sub_cate: newsus, title: Massive fire destroys several units at north Harris County apartment complex, the profile of the users that the item is targeting: User identity: Sports fan, Movie enthusiast, News junkie, Football Fan, Nurse; User interests: Football, Horror movies, Current events, Healthcare, College Football.];
item 663: [Text information: cate: weather, sub_cate: weathertopstories, title: 60 firefighters battle overnight fire at south Louisville auto supply building, the profile of the users that the item is targeting: User identity: Firefighter, Auto Supply Store Owner, South Louisville Resident, Auto Enthusiast, Firefighting; User interests: Firefighting, Automotive Industry, Local News, Automotive, Local News.];
item 2625: [Text information: cate: weather, sub_cate: weathertopstories, title: Saturday morning house fire in St. Cloud causes $40K in damages, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, College football follower, Food enthusiast, Car enthusiast; User interests: Football, NCAA football, College football rivalries, Cooking, Automotive.];
item 2805: [Text information: cate: travel, sub_cate: travelnews, title: Red Cross assisting 12 people displaced by Sunday morning fire in Lewiston, the profile of the users that the item is targeting: User identity: Adventure seeker, Traveler, News junkie, Nature lover, Sports enthusiast; User interests: Adventure travel, Exploring new places, Current events, Outdoor activities, Soccer.];
item 1990: [Text information: cate: news, sub_cate: newsus, title: Truck crashes into Lantana mobile home, the profile of the users that the item is targeting: User identity: Homeowner, Interior designer, Environmentalist, News enthusiast, Financially savvy; User interests: Home decor, Room dividers, Environmentalism, Science, Saving money.];
","User identity: News enthusiast, Homeowner, Food lover, Fire prevention specialist, Community safety advocate; User interests: Current events, Home improvement, Cooking, Fire safety and prevention, Neighborhood safety and security."
3800,"The target item text information: [cate: news, sub_cate: newsus, title: Package Thefts, Snow Flurries, Sears Closing: News Nearby, abstract: Top news from Maryland, including advice from police after a series of package thefts. Plus, how to share your news and events on Patch.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 379: [Text information: cate: news, sub_cate: newsus, title: Freeze Warning, Drive-By Shooting, Trump Visit: News Nearby, the profile of the users that the item is targeting: User identity: News enthusiast, Local news follower, Music lover, Food enthusiast, Weather enthusiast; User interests: Community news, Local news, Music, Food and drink, Weather forecasts.];
item 2919: [Text information: cate: news, sub_cate: newsus, title: School bus crashes as ice patches develop on Fayetteville roads Friday morning, the profile of the users that the item is targeting: User identity: Parent, Driver, Resident, Fayetteville Police Sargent, News Reporter; User interests: Family, Safety, Community, Traffic Conditions, Weather and Road Conditions.];
item 1423: [Text information: cate: weather, sub_cate: weathertopstories, title: Burst of snow or wintry mix with sleet possible Tuesday; Winter weather advisory issued for western NC, the profile of the users that the item is targeting: User identity: Winter sports lover, Adventure seeker, News enthusiast, Outdoor enthusiast, Traveler; User interests: Skiing, Snowboarding, Hiking, Weather updates, Football.];
item 1061: [Text information: cate: news, sub_cate: newsus, title: Traffic alert: 4-mile stretch of I-90 west closed following crash near Westlake, the profile of the users that the item is targeting: User identity: Football fan, NASA enthusiast, News follower, Sports enthusiast, Traveler; User interests: Football, NASA, Current events, Golf, Travel.];
item 2136: [Text information: cate: news, sub_cate: newscrime, title: One person dead after crash on NC 66 in Kernersville, the profile of the users that the item is targeting: User identity: Sports fan, News enthusiast, Weather watcher, Movie enthusiast, Music lover; User interests: Football, Basketball, Crime, Climate change, MMA.];
","User identity: News enthusiast, Local news follower, Broadway fan, Community member, Outdoor enthusiast; User interests: Current events, Community involvement, Arts and entertainment, Crime prevention, Weather."
3806,"The target item text information: [cate: music, sub_cate: musicnews, title: Concert review: Van Zant brothers join .38 Special at Orange Park benefit show, abstract: Donnie Van Zant walking on with his old band, .38 Special, Saturday night in Orange Park may have been the worst kept secret since Nick Foles got his job back, but it was a welcome sight nonetheless. Van Zant spent 40 years singing with the band, which got its start on Jacksonville's Westside in the mid-'70s, but had to retire several years back because of hearing problems. When the band ...]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 389: [Text information: cate: music, sub_cate: musicnews, title: Watch the Ohio State University Marching Band perform at halftime of the Browns-Bills game, the profile of the users that the item is targeting: User identity: Ohio State fan, Music lover, Sports enthusiast, Ohio State University fan, Music lover; User interests: Ohio State University, Music, Football, Cleveland sports, Marching bands.];
item 3149: [Text information: cate: music, sub_cate: musicnews, title: Concert review: Costello reaches deep into songbook for St. Augustine show, the profile of the users that the item is targeting: User identity: Music fan, Elvis Costello fan, Concert-goer, Local resident, Music lover; User interests: Music, concerts, local events, classic rock, punk rock.];
item 558: [Text information: cate: music, sub_cate: musicnews, title: Local soul legend Ernie 'Sweetwater' Johnson finally gets a headstone after almost 15 years, the profile of the users that the item is targeting: User identity: Music lover, Outdoor enthusiast, Car enthusiast, Soul music enthusiast, Phoenix resident; User interests: Music news, Car accidents, Outdoor adventures, Local history, Cemetery visits.];
item 2608: [Text information: cate: sports, sub_cate: outdoors, title: Iolaire: The Last Chapter, the profile of the users that the item is targeting: User identity: Outdoor enthusiast, sailor, adventurer, outdoors enthusiast, sailing aficionado; User interests: Sailing, outdoor activities, travel, cruising, football.];
item 3058: [Text information: cate: sports, sub_cate: football_nfl, title: Chiefs fans celebrate Patrick Mahomes' return with a bunch of fun memes, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Kansas City Chiefs supporter, Corey Bauch, Teenage girl; User interests: NFL, Patrick Mahomes, Football memes, Politics, Social media.];
","User identity: Music lover, Concert goer, Donnie Van Zant fan, Live concerts, Classic rock; User interests: Music, Live performances, Classic rock, Live concerts, Music history."
3813,"The target item text information: [cate: finance, sub_cate: finance-career-education, title: Kaiser Permanente CEO And Affordable Health Care Advocate Bernard J. Tyson Dies, abstract: Health care provider Kaiser Permanente said Sunday its chairman and CEO, Bernard J. Tyson, has died unexpectedly at the age of 60.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3226: [Text information: cate: news, sub_cate: newsus, title: Bernard Tyson, Kaiser Permanente CEO, dead at 60, the profile of the users that the item is targeting: User identity: News enthusiast, Traveler, Crime news follower, Healthcare professional, Sports fan; User interests: Staying informed, Exploring new places, Following crime stories, Healthcare, Football.];
item 1674: [Text information: cate: news, sub_cate: newsus, title: Buffalo Wild Wings employee dies after exposure to 'common' cleaning agent, 10 others hospitalized, the profile of the users that the item is targeting: User identity: News enthusiast, Cat lover, Foster parent, Local news, Military history; User interests: Current events, Movies, Pets, Family, Military history.];
item 417: [Text information: cate: movies, sub_cate: movienews, title: Nik Powell, Producer of 'The Crying Game' and Virgin Group Co-Founder, Dies at 69, the profile of the users that the item is targeting: User identity: Film producer, Business executive, Entrepreneur, Film critic, Film fan; User interests: Film production, Business management, Innovation, Movie critiques, Movie industry.];
item 1722: [Text information: cate: news, sub_cate: newsus, title: Brooklyn mother of four dies 10 days after hit and run crash, the profile of the users that the item is targeting: User identity: Mother, News enthusiast, Community member, Parent, Family Member; User interests: Family, Local news, Community involvement, Safety, Community.];
item 2859: [Text information: cate: weather, sub_cate: weathertopstories, title: Boil-water advisory for parts of Virginia county, DC lifted, the profile of the users that the item is targeting: User identity: Environmentalist, News reporter, Community activist, Commuter, Water safety advocate; User interests: Protecting the environment, Current events, Social justice, Sustainable transportation, Public health.];
","User identity: Healthcare professional, Kaiser Permanente employee, Advocate for affordable healthcare, Financial professional, Social media enthusiast; User interests: Healthcare policy, Workplace diversity, Community outreach, Finance, Social media."
3816,"The target item text information: [cate: foodanddrink, sub_cate: foodnews, title: Starbucks Isn't Bringing Back The Gingerbread Latte This Holiday Season And Fans Are Furious, abstract: Pour one out for a real one.]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 1013: [Text information: cate: health, sub_cate: wellness, title: Why You Should Never Comment on Weight or Eating Habits at Thanksgiving, the profile of the users that the item is targeting: User identity: Health-conscious, Wellness-focused, Foodie, Political, Financial; User interests: Wellness, Healthy eating, Food culture, Political News, Tax Planning.];
item 1444: [Text information: cate: sports, sub_cate: basketball_nba, title: Dion Waiters' mother calls 'gummies' overdose report 'fake news', the profile of the users that the item is targeting: User identity: NBA fan, Dion Waiters supporter, Social media user, Movie enthusiast, News enthusiast; User interests: NBA news, Dion Waiters' health, Instagram posts, Action movies, Car culture.];
item 660: [Text information: cate: lifestyle, sub_cate: lifestyleroyals, title: Stella McCartney removes Instagram post plugging her $1,900 coat that Meghan Markle wore amid backlash, the profile of the users that the item is targeting: User identity: Fashion enthusiast, Royal family follower, Lifestyle lover, Sports fan, News enthusiast; User interests: Fashion trends, British royal family, Lifestyle and culture, Football, Current events.];
item 566: [Text information: cate: sports, sub_cate: icehockey_nhl, title: Bruins look to rebound against Flyers, the profile of the users that the item is targeting: User identity: Sports fan, Bruins enthusiast, Ice hockey fan, Hockey game lover, Boston resident; User interests: NHL, Boston Bruins, Ice hockey, Hockey games, Local sports.];
item 985: [Text information: cate: news, sub_cate: factcheck, title: AP FACT CHECK: Trump's foggy claims on climate policy, the profile of the users that the item is targeting: User identity: Sports fan, Football enthusiast, Political activist, Auto enthusiast, Movie buff; User interests: NFL, Climate change, Political news, Cars, Movies.];
","User identity: Food enthusiast, Crime victim, Starbucks fan, Gingerbread latte lover, Holiday drink lover; User interests: Food news, Crime stories, Social media trends, Starbucks products, Festive drinks."
