UID,Input,Response
5498,"The target item text information: [title: Species, year: 1995]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2586: [Text information: title: Trimurti, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Thriller enthusiast, History enthusiast, Action lover; User interests: Movies from the early 2000s, Quirky comedies, Suspenseful thrillers, Classic films, Historical dramas.];
item 4128: [Text information: title: Now and Then, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Nostalgic film lover, Comedy enthusiast, Movie lover, History lover; User interests: Film history, Classic films, Humor, Science fiction, Nostalgia for past eras.];
item 3820: [Text information: title: Cutthroat Island, year: 1995, the profile of the users that the item is targeting: User identity: Classic film enthusiast, Romance lover, Adventure seeker, Action movie fan, Comedy buff; User interests: Classic cinema, Love stories, High-seas adventures, Thrilling action, Humorous entertainment.];
item 2668: [Text information: title: Othello, year: 1995, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Romantic comedy enthusiast, Movie buff, Sci-fi fan; User interests: Action movies, Quirky comedies, Heartwarming romance films, Sci-fi adventures, Character development.];
item 4853: [Text information: title: Jack-O, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Classic film lover, Horror movie enthusiast; User interests: Adventure, History, Relationships, Suspense, Thriller.];
","User identity: Action movie fan, Comedy lover, Drama enthusiast, Science fiction enthusiast, Fantasy lover; User interests: Adventure movies, Dark comedies, Heartfelt dramas, Space exploration, Time travel."
5507,"The target item text information: [title: Wild Bill, year: 1995]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2668: [Text information: title: Othello, year: 1995, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Romantic comedy enthusiast, Movie buff, Sci-fi fan; User interests: Action movies, Quirky comedies, Heartwarming romance films, Sci-fi adventures, Character development.];
item 3820: [Text information: title: Cutthroat Island, year: 1995, the profile of the users that the item is targeting: User identity: Classic film enthusiast, Romance lover, Adventure seeker, Action movie fan, Comedy buff; User interests: Classic cinema, Love stories, High-seas adventures, Thrilling action, Humorous entertainment.];
item 2586: [Text information: title: Trimurti, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Thriller enthusiast, History enthusiast, Action lover; User interests: Movies from the early 2000s, Quirky comedies, Suspenseful thrillers, Classic films, Historical dramas.];
item 4853: [Text information: title: Jack-O, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Classic film lover, Horror movie enthusiast; User interests: Adventure, History, Relationships, Suspense, Thriller.];
item 2616: [Text information: title: Stonewall, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Disaster movie fanatic, Quirky comedy fan; User interests: Movies from the '90s and '00s, Satire, Thrillers, Action and adventure films, Human connections.];
","User identity: Action movie fan, Movie buff, Classic film enthusiast, Adventure seeker, Comedy lover; User interests: Adventure, Action movies, Comedy, Disaster films, Suspense."
5513,"The target item text information: [title: The Luzhin Defence, year: 2001]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 1010: [Text information: title: Serendipity, year: 2001, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Suspense lover, Science fiction fan, Time travel enthusiast; User interests: Action movies, Psychological thrillers, Dark comedies, Adventure, Family drama.];
item 1115: [Text information: title: Guardian, year: 2001, the profile of the users that the item is targeting: User identity: Adventure seeker, Nostalgic film lover, Romantic comedy lover, Drama lover, History buff; User interests: Disaster movies, Action movies, Relationship dynamics, Emotional storytelling, Historical events.];
item 981: [Text information: title: Uprising, year: 2001, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie lover, Science fiction enthusiast, Movie buff, Adventure seeker; User interests: Action movies, Psychological thrillers, Space exploration, Sci-fi novels, Futuristic technology.];
item 4136: [Text information: title: Say It Isn't So, year: 2001, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Disaster movie lover, Movie buff, Action enthusiast; User interests: Adventure, Relationships, Natural disasters, Movies from the late 90s and early 2000s, Humor and satire.];
item 725: [Text information: title: Final Fantasy: The Spirits Within, year: 2001, the profile of the users that the item is targeting: User identity: Sci-fi aficionado, Fantasy fanatic, Movie buff, Action movie fan, Drama enthusiast; User interests: Action movies, Science fiction films, Supernatural themes, Emotional storylines, Historical dramas.];
","User identity: Action movie fan, Adventure seeker, Classic film lover, Film buff, Movie buff; User interests: Action movies, Adventure stories, Classic films, Independent movies, Historical dramas."
5518,"The target item text information: [title: Martin, year: 1977]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 5177: [Text information: title: The Last Wave, year: 1977, the profile of the users that the item is targeting: User identity: Action movie fan, Science fiction enthusiast, Classic film lover, Thriller enthusiast, Adventure seeker; User interests: Action movies, Sci-fi, High fantasy, Exploration, History.];
item 828: [Text information: title: The Van, year: 1977, the profile of the users that the item is targeting: User identity: Cinemaphile, Nostalgic, Film buff, Sci-fi geek, Thriller fanatic; User interests: Action, Adventure, Suspense, Space travel, Time travel.];
item 599: [Text information: title: Shalimar, year: 1978, the profile of the users that the item is targeting: User identity: Action movie fan, Drama enthusiast, Adventurous, Movie buff, Nostalgic; User interests: Adventure, Relationships, Classic films, Action movies from the '90s, Romantic comedies.];
item 2102: [Text information: title: Muqaddar Ka Sikandar, year: 1978, the profile of the users that the item is targeting: User identity: Action movie fan, Thriller enthusiast, Science fiction lover, Space exploration enthusiast, Artificial intelligence enthusiast; User interests: Action movies, Psychological thrillers, Time travel, Space exploration, Artificial intelligence.];
item 4810: [Text information: title: Jabberwocky, year: 1977, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Drama lover, Adventure seeker, Classic film lover; User interests: Movies from different genres, Quirky humor, Emotional storytelling, Exploration, Suspense.];
","User identity: Action movie fan, Martial arts lover, Sci-fi enthusiast, Thriller enthusiast, Movie buff; User interests: Movies from the 90s, Action movies, Spaceship disasters, Suspenseful plots, Humor."
5529,"The target item text information: [title: Assassins, year: 1995]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2616: [Text information: title: Stonewall, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Disaster movie fanatic, Quirky comedy fan; User interests: Movies from the '90s and '00s, Satire, Thrillers, Action and adventure films, Human connections.];
item 2586: [Text information: title: Trimurti, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Thriller enthusiast, History enthusiast, Action lover; User interests: Movies from the early 2000s, Quirky comedies, Suspenseful thrillers, Classic films, Historical dramas.];
item 2668: [Text information: title: Othello, year: 1995, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Romantic comedy enthusiast, Movie buff, Sci-fi fan; User interests: Action movies, Quirky comedies, Heartwarming romance films, Sci-fi adventures, Character development.];
item 4853: [Text information: title: Jack-O, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Classic film lover, Horror movie enthusiast; User interests: Adventure, History, Relationships, Suspense, Thriller.];
item 6268: [Text information: title: True Crime, year: 1995, the profile of the users that the item is targeting: User identity: Action movie enthusiast, Comedy lover, Movie buff, Disaster movie fan, Quirky comedy fan; User interests: Movies from the 90s, Humor, Adventure, Character development, Film analysis.];
","User identity: Movie buff, Comedy lover, Drama enthusiast, Action movie fan, Adventure seeker; User interests: Movies from the '90s, Thrillers, Drama comedies, Action movies, Relationships."
5548,"The target item text information: [title: Heartbreakers, year: 2001]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 982: [Text information: title: From Hell, year: 2001, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Romantic comedy fanatic, Fantasy movie enthusiast; User interests: Movies from the late 90s, Quentin Tarantino films, Indie movies, Romantic comedies, Superhero movies.];
item 4444: [Text information: title: Hedwig and the Angry Inch, year: 2001, the profile of the users that the item is targeting: User identity: Hedwig and the Angry Inch fan, Movie lover, Comedy enthusiast, Quirky movie lover, Classic film enthusiast; User interests: Adventure, Humor, Suspense, Movies from the early 2000s, Quirky humor.];
item 4136: [Text information: title: Say It Isn't So, year: 2001, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Disaster movie lover, Movie buff, Action enthusiast; User interests: Adventure, Relationships, Natural disasters, Movies from the late 90s and early 2000s, Humor and satire.];
item 1010: [Text information: title: Serendipity, year: 2001, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Suspense lover, Science fiction fan, Time travel enthusiast; User interests: Action movies, Psychological thrillers, Dark comedies, Adventure, Family drama.];
item 981: [Text information: title: Uprising, year: 2001, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie lover, Science fiction enthusiast, Movie buff, Adventure seeker; User interests: Action movies, Psychological thrillers, Space exploration, Sci-fi novels, Futuristic technology.];
","User identity: History buff, Comedy lover, Movie buff, Drama enthusiast, Thriller enthusiast; User interests: Historical dramas, Quirky comedies, Movies from the 90s, Heartwarming dramas, Suspenseful plots."
5564,"The target item text information: [title: Grease, year: 1978]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 599: [Text information: title: Shalimar, year: 1978, the profile of the users that the item is targeting: User identity: Action movie fan, Drama enthusiast, Adventurous, Movie buff, Nostalgic; User interests: Adventure, Relationships, Classic films, Action movies from the '90s, Romantic comedies.];
item 6108: [Text information: title: The Fury, year: 1978, the profile of the users that the item is targeting: User identity: Action movie fan, Classic film lover, Thriller enthusiast, Movie buff, Comedy lover; User interests: Adventure, Drama, Imagination and creativity through storytelling, Thrilling and suspenseful plots, Quirky humor.];
item 2102: [Text information: title: Muqaddar Ka Sikandar, year: 1978, the profile of the users that the item is targeting: User identity: Action movie fan, Thriller enthusiast, Science fiction lover, Space exploration enthusiast, Artificial intelligence enthusiast; User interests: Action movies, Psychological thrillers, Time travel, Space exploration, Artificial intelligence.];
item 5518: [Text information: title: Martin, year: 1977, the profile of the users that the item is targeting: User identity: Action movie fan, Martial arts lover, Sci-fi enthusiast, Thriller enthusiast, Movie buff; User interests: Movies from the 90s, Action movies, Spaceship disasters, Suspenseful plots, Humor.];
item 6529: [Text information: title: Interiors, year: 1978, the profile of the users that the item is targeting: User identity: Action movie fan, Science fiction enthusiast, Thriller lover, Adventure, Suspense; User interests: Action movies, Sci-fi films, Suspenseful thrillers, Adventure, Suspense.];
","User identity: Movie buff, Comedy lover, Action enthusiast, Thriller enthusiast, Drama enthusiast; User interests: Movies from the 90s, Dark comedies, Adventure films, Suspenseful thrillers, Heartwarming dramas."
5566,"The target item text information: [title: Black Flag: Live, year: 1984]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 5782: [Text information: title: The Killing Fields, year: 1984, the profile of the users that the item is targeting: User identity: Movie buff, Action movie enthusiast, Comedy lover, Disaster movie fan, Adventure movie enthusiast; User interests: Movies from the '90s, Thrillers, Romantic comedies, Natural disaster survival stories, Quirky humor.];
item 1876: [Text information: title: The Philadelphia Experiment, year: 1984, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fanatic, Comedy lover, Science fiction enthusiast, Horror movie lover; User interests: Movies from the '80s and '90s, Martial arts films, Dark comedies, Adventure, Exploration.];
item 1607: [Text information: title: A Nightmare on Elm Street, year: 1984, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Thriller enthusiast, Adventure seeker, Comedy fan; User interests: Watching movies without commercial breaks, Movies from the 80s and 90s, Science fiction and fantasy films, Suspenseful films, Dark comedy and satire.];
item 2081: [Text information: title: The Last Starfighter, year: 1984, the profile of the users that the item is targeting: User identity: Action movie fan, Crime drama enthusiast, Thriller lover, Movie buff, Sci-fi enthusiast; User interests: Adventure, Suspense, Mystery, Film analysis, Thrillers and suspenseful films.];
item 434: [Text information: title: Repo Man, year: 1984, the profile of the users that the item is targeting: User identity: Action movie fan, Classic film enthusiast, History buff, Movie buff, Romantic; User interests: Action movies, Comedies, Historical dramas, Crime dramas, Movies from the 90s.];
","User identity: Movie buff, Action enthusiast, Science fiction lover, Classic film enthusiast, Drama lover; User interests: Movies from the 90s, Action movies, Suspense, Character development, Storytelling."
5568,"The target item text information: [title: Phantoms, year: 1998]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 1102: [Text information: title: Shadow of Doubt, year: 1998, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Thriller enthusiast, Action movie fan, Romantic comedy lover; User interests: Movies from the 90s, Crime dramas, Psychological thrillers, Action movies, Disaster movies.];
item 4455: [Text information: title: Escape Velocity, year: 1998, the profile of the users that the item is targeting: User identity: Action movie fan, Classic film enthusiast, Horror movie lover, Comedy lover, Movie buff; User interests: Adventure, Drama, Thriller, Humor, Movies from the 70s and 80s.];
item 3442: [Text information: title: Les Miserables, year: 1998, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Science fiction fan, Comedy lover, Action enthusiast; User interests: Movies from the 90s, Exploring new places, Immersive storytelling, Quentin Tarantino films, Disaster movies.];
item 5441: [Text information: title: Dil Se, year: 1998, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Adventure seeker, Nostalgic person, Classic film enthusiast; User interests: Movies from the '90s, Science fiction, Romantic comedies, Action movies from the '80s, Foreign films with complex themes.];
item 3591: [Text information: title: Antz, year: 1998, the profile of the users that the item is targeting: User identity: Science fiction enthusiast, Classic film lover, Comedy lover, Drama lover, Action enthusiast; User interests: Exploration, Technology, Adventure, Relationship dramas, Superhero films.];
","User identity: Movie buff, Action movie enthusiast, Science fiction and fantasy fan, Dark comedy lover, Thriller junkie; User interests: Action movies, Science fiction and fantasy films, Dark comedy and satire, Suspenseful thrillers, Movies from the late 90s and early 2000s."
5583,"The target item text information: [title: Lucky Town, year: 2000]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 100: [Text information: title: High Fidelity, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Thriller enthusiast, Nostalgic film enthusiast, Comedy lover; User interests: Historical dramas, Psychological thrillers, Suspenseful films, Quirky humor, Nostalgic movies from the 90s and early 2000s.];
item 2040: [Text information: title: Best in Show, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Drama enthusiast, Sci-fi enthusiast; User interests: Movies from the early 2000s, Action movies, Quentin Tarantino films, Dark comedies, Science fiction.];
item 6337: [Text information: title: Bounce, year: 2000, the profile of the users that the item is targeting: User identity: Romantic comedy fanatic, Indie film enthusiast, Movie buff, Relationships and romance, Drama and suspense; User interests: Movies from the early 2000s, Relationships and romance, Drama and suspense, Indie films, Classic movies.];
item 5973: [Text information: title: The Gift, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Thriller enthusiast, Comedy lover, Quirky humor; User interests: Movies from the early 2000s, Comedy films, Science fiction movies, Psychological thrillers, Disaster movies.];
item 1243: [Text information: title: Not One Less, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Disaster movie lover, Movie buff, Comedy fan; User interests: Action, Drama, Disaster movies, Film analysis, Humor.];
","User identity: Action movie fan, Thriller lover, Science fiction enthusiast, Movie buff, Action enthusiast; User interests: Action movies, Quirky humor, Sci-fi films, Thrillers, High-octane adventure."
5599,"The target item text information: [title: Beach Party / Bikini Beach, year: 1963]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2249: [Text information: title: Donovan's Reef, year: 1963, the profile of the users that the item is targeting: User identity: Thriller enthusiast, Military history buff, Drama lover, Movie buff, Action movie fan; User interests: Psychological thrillers, Disaster movies, Suspense, Adventure, Historical dramas.];
item 1140: [Text information: title: I Am Cuba, year: 1964, the profile of the users that the item is targeting: User identity: Movie buff, Action enthusiast, Comedy lover, Sci-fi enthusiast, Fantasy lover; User interests: Movies from the 90s, Quirky humor, High-octane action, Science fiction films, Supernatural themes.];
item 1459: [Text information: title: On the Beach, year: 1959, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Science fiction fan, Nostalgic, Adventure seeker; User interests: Drama, Science fiction, Film analysis, Character development, Disaster films.];
item 4428: [Text information: title: This Sporting Life, year: 1963, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Action movie fan, Nostalgic film enthusiast, Science fiction lover; User interests: Thrillers and suspenseful films, Heartwarming stories, Thought-provoking films, Adventure movies, Family dynamics.];
item 1298: [Text information: title: Night Tide, year: 1963, the profile of the users that the item is targeting: User identity: Classic film enthusiast, Action enthusiast, Nostalgic film lover, Social activist, Movie buff; User interests: Historical dramas, Thrillers, Action movies from the 90s, Alternative rock music, Advocating for social justice causes.];
","User identity: Action movie fan, Comedy lover, Drama enthusiast, Science fiction enthusiast, Movie buff; User interests: Action movies, Holiday comedies, Relationship dramas, Sci-fi films, Indie music."
5600,"The target item text information: [title: Fellini's Roma, year: 1972]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 4785: [Text information: title: The Getaway, year: 1972, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Comedy fan, Action movie fan, Cult classic enthusiast; User interests: Film analysis, Character development, Humor, Action movies from the early 2000s, Thoughtful dramas about family dynamics.];
item 1393: [Text information: title: The Sting, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Adventure seeker, Comedy lover, Action enthusiast; User interests: Movies from the 90s, Romantic comedies, Disaster movies, Dark humor, Thrilling adventure stories.];
item 355: [Text information: title: The Cowboys, year: 1972, the profile of the users that the item is targeting: User identity: Action movie fan, Science fiction enthusiast, Comedy lover, Drama movie enthusiast, Thriller lover; User interests: Action movies, Space exploration, Comedy films, Thoughtful dramas, Suspenseful thrillers.];
item 1575: [Text information: title: Horror Express, year: 1972, the profile of the users that the item is targeting: User identity: Action movie fan, Classic film enthusiast, Music lover, Drama enthusiast, Science fiction lover; User interests: Adventure, Suspense, Exploration, Crime, Social issues.];
item 1065: [Text information: title: Coffy, year: 1973, the profile of the users that the item is targeting: User identity: Action movie fan, Movie buff, Classic film lover, Comedy lover, Horror movie enthusiast; User interests: Action movies, Comedy films, Classic films, Horror films, Nostalgia.];
","User identity: Movie buff, Comedy lover, Action enthusiast, Adventure seeker, Classic film lover; User interests: Movies from the 90s, Quirky humor, Adventure films, Comedy, Historical drama."
5605,"The target item text information: [title: The Prince of Egypt, year: 1998]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 6055: [Text information: title: Kolobos, year: 1998, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Disaster movie enthusiast, Quirky humor enthusiast, Adventure fan; User interests: Movies from the '90s, Comedy films, Disaster movies, Suspenseful thrillers, Humor.];
item 5630: [Text information: title: Ishq, year: 1998, the profile of the users that the item is targeting: User identity: Movie buff, Science fiction fanatic, Action movie enthusiast, Drama fan, Adventure seeker; User interests: Movies from the 90s, Disaster movies, Psychological thrillers, Drama, Adventure.];
item 968: [Text information: title: Cirque du Soleil: Alegria, year: 1998, the profile of the users that the item is targeting: User identity: Avid movie-goer, Drama lover, Action movie aficionado, Classic film enthusiast, Indie film fan; User interests: Movies from the late 90s and early 2000s, Psychological thrillers, Disaster movies, Martial arts, Cult classic films.];
item 617: [Text information: title: Sphere, year: 1998, the profile of the users that the item is targeting: User identity: Action movie fan, Movie buff, Sci-fi enthusiast, Adventure seeker, Historical drama lover; User interests: Action movies, Movies from the early 2000s, Science fiction, Thrillers, Disaster movies.];
item 3591: [Text information: title: Antz, year: 1998, the profile of the users that the item is targeting: User identity: Science fiction enthusiast, Classic film lover, Comedy lover, Drama lover, Action enthusiast; User interests: Exploration, Technology, Adventure, Relationship dramas, Superhero films.];
","User identity: Comedy lover, Action enthusiast, Movie buff, High-octane fan, Classics enthusiast; User interests: Quirky comedies, High-octane action films, Movies from the late '90s and early 2000s, Movies from the '80s and '90s, Thoughtful films about relationships."
5607,"The target item text information: [title: One Little Indian, year: 1973]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 5346: [Text information: title: Godspell, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Romantic, Action movie fan, Classic film enthusiast; User interests: Action movies, Thrillers, Drama, Adventure, Suspense.];
item 1672: [Text information: title: The Last Detail, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Drama enthusiast, Science fiction enthusiast; User interests: Classic films, Action movies, Comedies, Thoughtful dramas, Sci-fi thrillers.];
item 1065: [Text information: title: Coffy, year: 1973, the profile of the users that the item is targeting: User identity: Action movie fan, Movie buff, Classic film lover, Comedy lover, Horror movie enthusiast; User interests: Action movies, Comedy films, Classic films, Horror films, Nostalgia.];
item 1393: [Text information: title: The Sting, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Adventure seeker, Comedy lover, Action enthusiast; User interests: Movies from the 90s, Romantic comedies, Disaster movies, Dark humor, Thrilling adventure stories.];
item 80: [Text information: title: Charlotte's Web, year: 1973, the profile of the users that the item is targeting: User identity: Drama lover, Thriller enthusiast, Romantic comedy fan, Classic film lover, Movie buff; User interests: Relationships and romance, Thrillers, Quirky comedies, Classic movies, Movies from the late '90s and early 2000s.];
","User identity: Action movie fan, Movie buff, Drama lover, Adventure seeker, Nostalgic film lover; User interests: Action movies, Comedy films, Family dramas, Disaster movies, Thrillers."
5609,"The target item text information: [title: Britney Spears: Star Baby Scrapbook, year: 1999]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2640: [Text information: title: The Powerpuff Girls: Powerpuff Bluff, year: 2000, the profile of the users that the item is targeting: User identity: Action movie enthusiast, Comedy lover, Adventure seeker, Romantic, Natural disaster fan; User interests: Movies from the early 2000s, Quirky humor, High-octane thrills, Social commentary, Exploring new places.];
item 480: [Text information: title: Agnes Browne, year: 1999, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Drama enthusiast, Adventure movie fan; User interests: Movies from the late 90s and early 2000s, Adventure movies, High-octane adventures, Social issues, Exploration.];
item 4732: [Text information: title: 4 Little Girls, year: 1997, the profile of the users that the item is targeting: User identity: Comedy lover, Movie buff, Action movie fan, Drama enthusiast, Science fiction lover; User interests: Humorous comedies, Movies from the 90s and early 2000s, Action films, Human relationships, Exploration.];
item 2149: [Text information: title: Cleopatra, year: 1999, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Science fiction enthusiast, Comedy lover, Romantic comedy fan; User interests: Film analysis, Space exploration, Relationship dynamics, Adventure, Human emotions.];
item 5413: [Text information: title: Donna Summer: Live and More Encore, year: 1999, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Drama enthusiast, Movie buff, Nostalgic; User interests: Adventure, Humor, Relationships, Action movies, Comedy films.];
","User identity: Movie buff, Comedy lover, Action enthusiast, Film critic, Adventure seeker; User interests: Movies from the '50s and '60s, Quirky humor, High-octane adventure, Intelligent analysis, Thrilling action scenes."
5617,"The target item text information: [title: Why Dogs Smile and Chimpanzees Cry, year: 1999]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3216: [Text information: title: The Truth About Cats & Dogs, year: 1996, the profile of the users that the item is targeting: User identity: History buff, Thriller lover, Comedy lover, Sci-fi enthusiast, Drama movie enthusiast; User interests: Historical dramas, Suspenseful thrillers, Quirky comedies, Science fiction, Relationships.];
item 3116: [Text information: title: Pokemon: Vol. 9: Fashion Victim, year: 1999, the profile of the users that the item is targeting: User identity: Adventure seeker, Comedy enthusiast, Movie buff, Sci-fi enthusiast, Drama enthusiast; User interests: Historical dramas, Action movies, Social issues, Science fiction films, Comedy films.];
item 651: [Text information: title: Behind the Planet of the Apes, year: 1998, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Drama lover, Action movie fan, Film buff; User interests: Movies from the 80s and 90s, Thrillers and suspenseful films, Heartwarming stories, Action movies, Classical music.];
item 498: [Text information: title: Leprechaun, year: 1993, the profile of the users that the item is targeting: User identity: Action movie fan, Science fiction enthusiast, Comedy lover, Thriller enthusiast, Nostalgic film lover; User interests: Action movies, Sci-fi thrillers, Quirky comedies, Suspenseful thrillers, Nostalgic classics.];
item 5671: [Text information: title: WWF: Hell Yeah: Stone Cold's Saga Continues, year: 1999, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Adventure seeker, Romantic; User interests: Action movies, Nature documentaries, Relationship dramas, Movies from the 90s, Quirky humor.];
","User identity: Movie buff, Action movie fan, Classic film lover, Drama lover, Comedy lover; User interests: Movies from the 90s, Movies from the early 2000s, Film history, Disaster movies, Humor."
5625,"The target item text information: [title: Screwed, year: 2000]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 168: [Text information: title: Under Suspicion, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Drama enthusiast, Nostalgic for the '90s, Action movie fan, Comedy lover; User interests: Movies from the late 1990s and early 2000s, Heartwarming dramas, Classic action films from the 1990s, Thrilling action movies, Quirky comedies.];
item 6277: [Text information: title: Nostradamus, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Movie buff, Thriller enthusiast, Comedy lover, History buff; User interests: Action movies, Movies from the 90s, Science fiction films, Humorous comedies, Learning about history.];
item 2246: [Text information: title: Disappearing Acts, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Science fiction lover, Adventure seeker, Movie buff; User interests: Adventure, Family dynamics, Exploring new worlds, Movies from the 80s and 90s, Thrillers and suspenseful films.];
item 3584: [Text information: title: Lost Souls, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Classic film enthusiast, Science fiction enthusiast, Romantic, Drama lover; User interests: Adventure, Film history, Humor, Relationships and romance, Family dynamics and emotional journeys.];
item 3281: [Text information: title: Choke, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Drama lover, Adventure seeker, Sci-fi enthusiast; User interests: Movies from different genres, Exciting action scenes, Emotional storytelling, Nature documentaries, Space exploration.];
","User identity: Movie buff, Action movie fan, Thriller lover, Cult movie enthusiast, Sci-fi lover; User interests: Movies from the 90s, Sci-fi films, Suspenseful thrillers, Cult classics, Adventure films."
5628,"The target item text information: [title: Red Planet, year: 2000]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3354: [Text information: title: Ping!, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Fantasy lover, Comedy lover, Disaster movie enthusiast, Science fiction enthusiast; User interests: Adventure, Relationships, Natural disasters, Action movies, Sci-fi films.];
item 5753: [Text information: title: XChange, year: 2000, the profile of the users that the item is targeting: User identity: Drama fan, Romance enthusiast, Sci-fi buff, Action aficionado, Classic film lover; User interests: Psychological thrillers, Relationship comedies, Adventure, Suspense, Classic movies.];
item 3672: [Text information: title: RPM, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Sci-fi enthusiast, Classic film enthusiast, Thrill seeker; User interests: Movies from the early 2000s, Sci-fi action films, Classic romantic comedies, Space exploration, Natural disaster movies.];
item 3979: [Text information: title: Pola X, year: 2000, the profile of the users that the item is targeting: User identity: Film enthusiast, Art lover, Adventure seeker, Storyteller, Curious mind; User interests: Independent films, Historical settings, Character-driven narratives, Unique storytelling, Cultural exploration.];
item 6337: [Text information: title: Bounce, year: 2000, the profile of the users that the item is targeting: User identity: Romantic comedy fanatic, Indie film enthusiast, Movie buff, Relationships and romance, Drama and suspense; User interests: Movies from the early 2000s, Relationships and romance, Drama and suspense, Indie films, Classic movies.];
","User identity: Movie buff, Action movie fan, Sci-fi enthusiast, Classic film lover, Comedy lover; User interests: Film analysis, Character development, High-octane adventure, Science fiction, Humor."
